id;imdb_id;title;original_title;overview;vote_average;vote_count;popularity;revenue;budget
484747;tt7502234;Little Tickles;Les Chatouilles;Odette is a 8-yr-old girl who loves to dance and draw. Once she has become an adult, Odette realizes she was abused, and immerses herself body and soul in her career as a dancer while trying to deal with her past.;7.5;220;9.225;0;0
11444;tt0243493;The Closet;Le Placard;A man spreads the rumor of his fake homosexuality with the aid of his neighbor, to prevent his imminent firing at his work.;6.3;321;9.224;0;0
484482;tt7476116;Sink or Swim;Le Grand Bain;40-year-old Bertrand has been suffering from depression for the last two years and is barely able to keep his head above water. Despite the medication he gulps down all day, every day, and his wife's encouragement, he is unable to find any meaning in his life. Curiously, he will end up finding this sense of purpose at the swimming pool, by joining an all-male synchronised swimming team.;6.9;1092;9.212;0;0
432068;tt5699154;C'est la vie!;Le Sens de la fête;Max is a battle-weary veteran of the wedding-planning racket. His latest — and last — gig is a hell of a fête, involving stuffy period costumes for the caterers, a vain, hyper- sensitive singer who thinks he's a Gallic James Brown, and a morose, micromanaging groom determined to make Max's night as miserable as possible. But what makes the affair too bitter to endure is that Max's colleague and ostensible girlfriend, Joisette, seems to have written him off, coolly going about her professional duties while openly flirting with a much younger server. It's going to be a very long night… especially once the groom's aerial serenade gets underway.;6.9;1084;9.204;23800000;17200000
25251;tt0065486;Borsalino;Borsalino;In 1930 Marseilles two small-time crooks join forces when they meet brawling over a woman. Starting with fixed horse races and fights, they start to find themselves doing jobs for the local gangster bosses. When they decide to go into the business for themselves, their easy-going approach to crime starts to change.;6.9;130;9.195;0;0
44737;tt1020938;Babies;Bébés;Babies, also known as Baby(ies) and Bébé(s), is a 2009 French documentary film by Thomas Balmès that follows four infants from birth to when they are one year old. The babies featured in the film are two from rural areas: Ponijao from Opuwo, Namibia, and Bayar from Bayanchandmani, Mongolia, as well as two from urban areas: Mari from Tokyo, Japan, and Hattie from San Francisco, USA.;6.8;102;9.167;0;0
2841;tt0344510;A Very Long Engagement;Un long dimanche de fiançailles;"In 1919, Mathilde was 19 years old. Two years earlier, her fiancé Manech left for the front at the Somme. Like millions of others he was ""killed on the field of battle."" It's written in black and white on the official notice. But Mathilde refuses to believe it. If Manech had died, she would know. She hangs on to her intuition as tightly as she would onto the last thread of hope linking her to her lover. A former sergeant tells her in vain that Manech died in the no man's land of a trench named Bingo Crepescule, in the company of four other men condemned to die for self-inflicted wounds. Her path ahead is full of obstacles but Mathilde is not frightened. Anything is possible to someone who is willing to challenge fate...";7.3;805;9.15;0;47000000
369780;tt4741686;Josephine, Pregnant & Fabulous;Joséphine s'arrondit;At last, Josephine has found her perfect non-smoker-cat-loving-amazing-cook-perfect-man-soulmate. They’ve been in love for two years and everything is peachy. Until she realizes she’s… pregnant. Time for Josephine to transform her life, mature into a responsible adult, not become like her mother, get a job, hold on to her man, refrain from falling out with her friends, and tell her sister, who's been crashing at her place, that she's got to move out. A bunch of overwhelming challenges that Josephine will have to face in her own, special way.;5.9;238;9.148;0;0
484638;tt8060774;15 Minutes of War;L'Intervention;February 1976. Somalian rebels hijack a school bus carrying 21 French children and their teacher in Djibouti City. When the terrorists drive it to a no-man’s-land on the border between Somalia and French territory, the French Government sends out a newly formed elite squad to rescue the hostages. Within a few hours, the highly trained team arrives to the crisis area, where the Somalian National Army has taken position behind the barbed wire on the border. The French unit is left with very few options to rescue the hostages. As the volatile situation unravels, the French men quickly come up with a daring plan: carry out a simultaneous 5 men sniper attack to get the children and the teacher out safely. A true story.;6.8;154;9.146;0;0
15049;tt0479647;Bon Cop Bad Cop;Bon Cop Bad Cop;When the body of the executive of hockey Benoit Brisset is found on the billboard of the border of Quebec and Ontario, the jurisdiction of the crime is shared between the two police forces and detectives David Bouchard from Montreal and Martin Ward from Toronto are assigned to work together. With totally different styles, attitudes and languages.;6.5;139;9.141;12671300;8000000
51241;tt1600524;Heartbeats;Les amours imaginaires;Francis is a young gay man, Marie is a young straight woman and the two of them are best friends -- until the day the gorgeous Nicolas walks into a Montreal coffee shop. The two friends, instantly and equally infatuated, compete for Nicolas' indeterminate affections, a conflict that climaxes when the trio visit the vacation home of Nicolas' mother. The frothy comedy unfolds through narrative, fantasy sequences and confessional monologues.;7.3;786;9.138;62985;0
42501;tt0067778;Murmur of the Heart;Le souffle au cœur;This loosely plotted coming-of-age tale follows the life of 15-year-old Laurent Chevalier as he stumbles his way over the burgeoning swell of adolescence in 1950s France. After having his first sexual experience with a prostitute and dodging the lips of a priest, Chevalier contracts a case of scarlet fever. When the fever leaves him with a heart murmur, Chevalier is placed in a sanatorium, along with his over-attentive and adulterous mother.;7.0;101;9.135;0;0
186971;tt2054790;Age of Uprising: The Legend of Michael Kohlhaas;Michael Kohlhaas;In the 16th century in the Cévennes, a horse dealer by the name of Michael Kohlhaas leads a happy and prosperous family life. When a lord treats him unjustly, this pious, upstanding man raises an army and puts the country to fire and sword in order to have his rights restored.;6.0;127;9.119;0;0
456165;tt6859418;Family Is Family;La Ch'tite Famille;Valentin D is a hot designer architect who claims to be an orphan because he is too ashamed to admit he is the son of working-class scrap metal merchants from the north of France.;5.9;549;9.118;0;0
411626;tt5976178;Gangsterdam;Gangsterdam;Ruben, Durex and Nora are three students in their last year of college. Ruben has already failed his exams once due to his lack of self-confidence. He's been as useless with Nora, to whom he dares not confess his feelings. And his childhood friend Durex, the most embarrassing guy in the world, is no help at all. When Ruben discovers that Nora is a dealer and that she's going to Amsterdam to bring back a new kind of drug, Ruben bucks up the courage to accompany her. This trip to Amsterdam is an ideal situation in which to at last seduce Nora. But his bad luck: Durex comes along for the ride. While the trio discover Europe's craziest capital, their lives really get complicated when they realize that the drug they've just picked up belongs to one of Amsterdam's most dangerous gangsters. Very quickly, Ruben, Durex and Nora will understand that to get their old lives back, they must stop being nerds in order to become true heroes.;5.5;236;9.097;0;0
462979;tt6859344;Brillantissime;Brillantissime;After getting dumped on Christmas Eve, Angela must rebuild her life surrounded by her rebellious teenager, her tyrannical mother, her hysterical best friend, and a weird psychologist.;4.9;106;9.092;0;0
8265;tt1064932;Welcome to the Sticks;Bienvenue chez les ch'tis;Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...;6.7;1863;9.064;53191886;11000000
21861;tt1194616;LOL (Laughing Out Loud);LOL (Laughing Out Loud);Lola, a striking teenaged girl who is on the cusp of adulthood, who longs to rush into the adult world of independence, freedom and sexual exploits, but is tenaciously held back by her mother.;6.5;1006;9.053;31451622;10900000
